"userid","date.crea","score","n.matches","n.updates.photo","n.photos","last.connex","last.up.photo","last.pr.update","gender","sent.ana","length.prof","voyage","laugh","photo.keke","photo.beach"
1833,2014-07-21,0.648009530648688,4,2,5,2014-08-15,2014-08-13,NA,1,6.66002668294156,12.5390570327319,1,0,0,0
1834,2014-12-26,0.943925943094397,7,3,1,2015-02-24,2015-01-31,NA,0,5.36715515385485,0,1,0,0,0
1835,2013-03-19,2.09989274832851,20,4,5,2013-03-28,2013-03-21,NA,1,3.3545756803759,0,1,0,0,0
1836,2016-02-29,0.7741789250607,8,0,5,2016-04-04,2016-04-01,NA,0,1.72906517652072,24.843356634258,0,0,1,0
1837,2009-08-08,1.44791367683171,11,3,2,2009-09-12,2009-09-07,NA,1,2.81659648427031,25.2603851272285,0,0,0,0
1838,2019-10-26,1.94836996626323,9,0,4,2019-11-02,2019-10-26,NA,1,5.46701026919682,0,0,0,0,1
1839,2018-06-14,1.20567873826867,9,2,4,2018-06-30,2018-06-22,NA,2,4.23133207547274,0,1,0,0,0
1840,2011-01-10,0.788210501700145,4,-1,1,2011-03-26,2011-02-17,NA,0,4.1482934234928,26.0798693301501,0,0,0,0
1841,2019-06-13,1.5427608411004,12,3,1,2019-07-28,2019-06-20,NA,0,5.01097099433081,0,0,0,0,0
1842,2017-09-02,3.43476086564828,31,6,2,2017-10-23,2017-09-19,NA,0,5.2431607885556,44.1299916537669,0,0,0,0
1843,2012-06-17,1.03489807753859,7,2,3,2012-08-22,2012-07-15,NA,0,4.15800301994783,40.8075547446382,0,0,0,0
1844,2011-03-05,2.70803280565947,28,7,2,2011-04-21,2011-03-07,NA,0,7.7444197442963,23.1753290060573,0,1,0,0
1845,2017-09-15,0.945059116014304,6,1,3,2017-10-27,2017-10-24,NA,1,4.19891202435735,26.42560987408,0,0,1,0
1846,2012-11-11,0.823034345047738,5,2,2,2012-12-10,2012-11-14,NA,0,0.945857073328886,0,0,0,0,0
1847,2016-11-15,1.43887555451099,13,0,2,2017-01-25,2016-12-29,NA,0,4.71623495378628,0,0,1,0,0
1848,2013-06-09,0.591316051956198,5,1,3,2013-07-31,2013-06-19,NA,0,0.740991391233494,0,0,0,1,0
1849,2013-02-08,2.9753736160444,16,2,5,2013-02-24,2013-02-14,NA,1,3.64916869192968,32.1102876516861,0,0,0,1
1850,2012-08-11,4.37035124375507,40,4,4,2012-08-18,2012-08-13,NA,2,8.57697073981063,0,0,0,0,0
1851,2015-05-29,1.92988589717261,20,1,7,2015-07-03,2015-06-25,NA,1,6.93423858911399,0,0,1,1,0
1852,2012-07-29,2.31112155748048,20,3,1,2012-10-08,2012-08-13,NA,0,4.23174859098481,8.4416654691868,0,0,0,0
1853,2016-12-19,2.52819796182564,22,1,1,2017-02-01,2017-01-08,NA,0,2.78796643951465,28.6590551626011,0,0,0,0
1854,2019-03-16,1.53542985504916,14,5,3,2019-04-02,2019-03-27,NA,1,4.27088435431847,0,1,0,0,0
1855,2018-08-20,1.17331603299047,12,1,7,2018-09-08,2018-09-04,NA,1,4.57989791172788,22.1174571322034,1,1,0,0
1856,2010-09-15,2.13082566516288,18,5,3,2010-10-17,2010-10-12,NA,1,5.07696170961135,0,0,0,0,0
1857,2016-01-31,1.34773694929014,10,4,6,2016-03-03,2016-02-02,NA,0,7.94142937681114,25.4509629725789,0,0,0,0
1858,2016-04-10,1.26424649040603,15,1,3,2016-06-01,2016-04-20,NA,0,9.45710898442951,0,0,0,1,0
1859,2017-12-02,2.85348894041418,28,2,3,2018-02-08,2017-12-30,NA,0,2.66654311340204,39.8888321200768,1,0,0,0
1860,2013-05-19,0.916371077802474,10,2,3,2013-08-10,2013-06-05,NA,0,0.664399773694393,0,0,0,1,0
1861,2014-02-17,2.23762990989861,19,4,1,2014-04-04,2014-03-20,NA,0,5.26314971828836,0,0,0,0,0
1862,2014-12-29,1.79545987290496,14,0,3,2015-02-06,2015-01-11,NA,0,4.18839876858174,18.550809899294,0,0,0,0
1863,2016-04-22,1.71696775305896,14,4,2,2016-05-27,2016-05-20,NA,2,5.29875581111925,0,0,0,0,0
1864,2012-04-03,1.86471395331496,18,0,3,2012-04-26,2012-04-15,NA,1,4.24661555920605,0,1,0,0,0
1865,2009-07-24,2.40095835498526,21,2,2,2009-08-15,2009-08-05,NA,0,4.8352205500675,9.84226923885127,0,0,0,0
1866,2013-12-24,2.34891222912255,27,5,3,2014-01-14,2014-01-09,NA,1,7.6230442773913,42.3284023611042,1,1,0,0
1867,2018-12-13,1.80852565550575,29,3,2,2019-01-27,2019-01-08,NA,0,6.4055134675207,22.1565898989301,0,0,1,1
1868,2009-09-01,1.63290843431995,14,1,7,2009-09-17,2009-09-13,NA,1,7.00189322372455,0,0,0,1,0
1869,2014-08-21,1.61659193292318,13,0,5,2014-09-21,2014-09-22,NA,1,6.79138217985183,0,0,0,0,0
1870,2017-11-28,4.65289984835206,28,3,3,2017-12-18,2017-12-12,NA,1,8.78021950719713,0,0,0,0,1
1871,2013-02-26,1.63065844802912,13,4,6,2013-03-14,2013-03-05,NA,1,2.6622268802353,36.7437774207667,0,0,0,0
1872,2019-01-02,1.78595012578884,14,1,2,2018-12-23,2019-01-02,NA,1,3.31752414343851,28.0405483858964,0,0,0,0
1873,2014-11-26,1.77691147597654,15,4,5,2015-01-07,2014-12-27,NA,1,5.62430794063415,0,0,0,1,0
1874,2013-11-10,2.50186490622033,22,4,5,2013-12-16,2013-12-16,NA,1,5.63298113284906,0,0,0,0,0
1875,2015-03-01,1.91187371703468,16,3,1,2015-05-20,2015-04-02,NA,0,2.6345244985957,43.3260779696575,0,0,0,0
1876,2011-04-10,2.75562442933976,17,3,3,2011-05-07,2011-05-04,NA,1,5.42936808996025,42.0414658272951,1,0,0,1
1877,2013-06-09,1.33197318795794,15,2,4,2013-07-28,2013-06-23,NA,0,4.47541409470007,35.9060989456417,1,0,0,1
1878,2016-11-11,2.50510319285543,31,2,3,2016-12-27,2016-12-09,NA,0,7.30317673022087,0,1,0,0,1
1879,2013-12-22,0.607959269630879,5,2,4,2014-02-04,2014-01-03,NA,0,4.26588382273064,30.6490186125891,0,0,1,0
1880,2016-02-14,1.55668334699527,12,0,7,2016-03-10,2016-03-06,NA,1,3.56034821314288,0,0,0,0,0
1881,2013-12-01,1.53506383320065,15,2,2,2014-01-06,2013-12-05,NA,0,5.62244909285454,18.9611738863503,0,1,0,0
1882,2019-05-01,1.27415166504714,9,0,4,2019-06-17,2019-06-11,NA,2,2.00272560744497,0,1,0,0,1
1883,2010-01-30,1.72964544793159,9,3,5,2010-02-25,2010-02-25,NA,1,2.06730194767549,0,0,0,1,1
1884,2015-09-24,2.81269123729838,25,3,4,2015-11-29,2015-11-01,NA,0,5.72603809024861,22.8749326064393,0,0,0,0
1885,2009-03-04,1.31303097465519,10,2,8,2009-03-26,2009-03-13,NA,1,5.6802500050948,38.3670740676724,0,0,0,0
1886,2012-03-19,0.843051309504571,5,0,4,2012-04-05,2012-03-30,NA,1,4.98144890408298,0,0,0,1,0
1887,2016-08-24,1.15112537462502,8,2,4,2016-09-15,2016-09-14,NA,1,2.00837307366253,24.2208503628949,0,0,0,0
1888,2011-03-04,1.95956610127943,11,2,4,2011-03-21,2011-03-22,NA,1,6.99853080148944,0,1,0,0,1
1889,2016-06-23,1.05479148693445,7,4,3,2016-08-09,2016-08-11,NA,1,0.0361210183434664,0,0,0,0,0
1890,2019-10-09,3.87564276480186,35,2,2,2019-12-13,2019-11-10,NA,0,5.29459814009235,0,0,0,0,0
1891,2016-12-04,3.70376142138443,34,2,1,2016-12-25,2016-12-22,NA,2,6.88866676101393,16.4270085410973,0,0,1,0
1892,2014-03-13,2.81119538424942,25,6,7,2014-04-10,2014-04-01,NA,1,5.5057132012072,32.450010335697,0,0,0,0
1893,2018-04-30,3.06133507221137,27,2,5,2018-05-27,2018-05-17,NA,1,10.9675746658065,0,0,0,0,0
1894,2011-01-04,1.50574080305515,12,1,2,2011-02-28,2011-02-02,NA,0,1.9806766246447,37.311323346668,0,0,0,0
1895,2012-05-02,3.07123144463164,45,2,6,2012-07-06,2012-05-22,NA,0,7.5793230232362,31.5767300346588,1,0,1,0
1896,2019-06-26,1.03307475941407,7,1,2,2019-07-17,2019-07-04,NA,2,7.0497034441799,9.39949961237719,1,0,1,0
1897,2017-07-23,0.927550155921612,7,1,6,2017-09-11,2017-08-10,NA,0,3.28260722285455,25.6695737704556,1,0,0,0
1898,2016-08-05,2.06226986188618,17,2,3,2016-08-31,2016-08-24,NA,1,2.52725972755966,39.1358848799145,0,0,0,0
1899,2011-04-06,4.1646887832888,38,1,2,2011-04-24,2011-04-20,NA,2,11.3996765673663,36.5627127481593,0,0,0,0
1900,2017-06-03,2.54894224531795,25,2,6,2017-07-09,2017-07-08,NA,1,1.76107077040452,0,1,0,0,0
1901,2016-01-05,0.95894236224539,8,4,2,2016-01-22,2016-01-15,NA,1,6.26662690106939,0,1,0,1,0
1902,2014-04-21,1.20873765161205,13,3,3,2014-05-25,2014-04-21,NA,0,0.568389821166657,0,1,0,0,1
1903,2019-11-11,1.10498557818433,8,4,3,2019-12-09,2019-12-02,NA,1,2.64297909315801,10.9325223438496,0,0,0,0
1904,2015-02-01,0.955012139193133,9,0,4,2015-03-14,2015-03-05,NA,1,4.4457867389622,0,1,1,0,0
1905,2014-09-16,0.868831852411824,5,2,8,2014-10-16,2014-10-05,NA,1,1.38656013933361,28.7821967453222,0,0,0,0
1906,2016-10-26,0.706771267631863,4,0,3,2016-12-03,2016-11-25,NA,1,4.20931357759124,0,0,0,0,0
1907,2019-08-06,1.07844848825405,7,2,3,2019-08-23,2019-08-12,NA,1,5.3870176380824,38.0912400420499,0,0,0,0
1908,2015-10-08,0.689931951536179,5,1,3,2015-11-03,2015-10-20,NA,0,6.09393957638589,46.3573033499775,0,0,0,1
1909,2019-12-07,1.54816922526002,16,0,5,2020-01-15,2020-01-12,NA,1,4.06402328800866,0,1,1,0,0
1910,2017-11-08,1.21631016644545,9,2,5,2017-12-17,2017-12-13,NA,1,4.09803333864457,0,0,0,0,0
1911,2013-02-05,1.15883744092895,8,1,3,2013-03-03,2013-02-09,NA,0,3.20471902778099,27.7472953950881,0,0,0,0
1912,2015-11-08,0.724343872201266,7,2,4,2015-12-07,2015-11-26,NA,0,4.08529162563499,34.0530975647793,0,0,1,0
1913,2012-10-24,1.20109087870869,9,1,5,2012-12-12,2012-12-09,NA,1,2.47842116755648,25.9701851429871,0,0,0,0
1914,2014-05-14,0.6532669174035,4,1,4,2014-06-28,2014-05-28,NA,0,2.39375391549531,25.3903312028313,0,1,0,0
1915,2019-03-03,2.91075513043221,26,2,7,2019-03-18,2019-03-06,NA,1,6.32133151915064,43.6347015756918,0,0,0,0
1916,2016-07-22,2.35657812947825,20,1,1,2016-09-07,2016-08-06,NA,0,5.07256544741595,11.8420501881811,0,0,0,0
1917,2014-09-02,1.00981995547759,7,2,3,2014-09-14,2014-09-08,NA,1,5.39844526823063,0,0,0,0,0
1918,2009-05-31,1.70663390920891,21,1,3,2009-07-30,2009-06-17,NA,0,6.1234623301593,39.3514830561315,0,0,1,0
1919,2017-07-20,1.92843670725553,16,4,2,2017-08-15,2017-08-15,NA,1,10.6271081263706,0,0,0,0,0
1920,2011-07-18,4.89481285307795,45,4,3,2011-08-24,2011-07-31,NA,0,8.21462576149164,42.9593877721339,0,0,0,0
1921,2012-09-23,1.48644273147316,23,4,2,2012-11-01,2012-10-15,NA,0,4.72975518652082,32.0100606252661,0,0,1,1
1922,2011-09-10,1.35865938369563,12,2,5,2011-10-20,2011-09-26,NA,0,5.30265095469154,27.525697455699,1,0,0,0
1923,2018-04-01,2.80553331580493,25,4,4,2018-04-16,2018-04-18,NA,1,6.21009659277428,0,0,0,0,0
1924,2014-05-28,1.92959811527618,16,1,4,2014-06-30,2014-06-28,NA,1,5.42524693348875,28.8171939407448,0,0,0,0
1925,2019-12-23,1.80645285055216,15,1,3,2020-01-22,2020-01-16,NA,1,5.61737307948551,13.5613959430143,0,0,0,0
1926,2017-01-17,1.91140193738898,24,3,1,2017-02-04,2017-01-24,NA,0,4.75290845087789,27.2345219461573,0,0,1,0
1927,2012-01-07,1.13959951287786,8,2,6,2012-01-08,2012-01-07,NA,1,2.0733251596133,0,0,0,0,0
1928,2011-12-08,1.95416233350696,16,0,5,2012-01-03,2011-12-29,NA,1,5.60527082816743,0,0,0,0,0
1929,2019-10-01,1.93264832018338,16,0,3,2019-11-25,2019-10-23,NA,0,7.67689498967873,35.8715259292468,0,0,0,0
1930,2018-06-13,2.2690637109281,19,0,4,2018-07-19,2018-07-01,NA,0,4.59765877259248,15.1565881965189,0,0,0,0
1931,2017-11-22,0.908849731302439,8,0,6,2018-02-04,2018-01-02,NA,0,9.42195551920474,19.0796752112939,0,0,0,1
1932,2018-12-11,2.82594814401664,18,2,3,2018-12-22,2018-12-13,NA,1,5.27603822428815,0,0,1,0,1
1933,2011-11-09,1.50044881373827,12,0,5,2011-12-15,2011-12-12,NA,1,2.42364644918384,14.3998092023463,0,0,0,0
1934,2017-06-18,3.46337151820675,31,5,4,2017-07-13,2017-07-05,NA,1,8.33047829627468,0,0,0,0,0
1935,2012-02-29,1.41026418075461,19,2,2,2012-04-17,2012-03-22,NA,0,5.22671090646769,6.44193911442981,1,0,1,0
1936,2012-10-22,1.10257282653448,8,2,1,2012-12-16,2012-11-28,NA,0,3.27843549800644,23.6357865111895,0,0,0,0
1937,2014-04-02,4.24998322588223,39,3,3,2014-04-26,2014-04-20,NA,1,6.08519548588269,28.7252423139453,0,0,0,0
1938,2016-06-23,1.06345645328444,7,2,1,2016-07-16,2016-06-24,NA,0,4.61219938104064,39.4539882639716,0,0,0,0
1939,2012-02-05,0.719772444398844,7,0,4,2012-03-24,2012-03-04,NA,0,4.45383742853584,0,0,0,1,0
1940,2013-08-07,2.00513172414872,17,0,4,2013-09-21,2013-08-26,NA,0,3.80006322876376,29.3794646464637,0,0,0,0
1941,2017-06-16,1.74773512574363,14,3,4,2017-07-28,2017-07-02,NA,0,6.39414510029953,0,0,0,0,0
1942,2018-07-17,2.24530190913886,21,1,5,2018-09-13,2018-08-14,NA,0,3.04899333362507,0,1,0,0,0
1943,2019-02-08,1.38186697824789,13,0,3,2019-04-05,2019-03-01,NA,0,6.46474919938645,12.9868366414716,0,1,0,0
1944,2017-03-15,1.38636204273953,10,3,1,2017-05-02,2017-04-08,NA,0,3.28626804230892,0,0,0,0,0
1945,2015-09-03,2.60762199065528,23,6,6,2015-09-30,2015-09-22,NA,1,5.00171859764306,30.869391053779,0,0,0,0
1946,2015-05-01,2.98983545896013,30,1,2,2015-06-17,2015-05-08,NA,0,4.90572288738189,23.2600295331664,1,0,0,0
1947,2013-08-14,2.03877369192412,10,1,4,2013-08-28,2013-08-22,NA,1,7.14132857043339,27.0050263211717,0,0,0,1
1948,2017-08-03,1.56912875830702,12,2,3,2017-09-03,2017-08-07,NA,0,6.11223446012189,0,0,0,0,0
1949,2012-06-07,2.16578465819994,22,1,3,2012-06-22,2012-06-14,NA,1,2.92304303196148,0,0,1,1,0
1950,2014-02-05,3.22298878540395,29,2,4,2014-04-13,2014-03-08,NA,0,6.76165486307463,34.3472118805762,0,0,0,0
1951,2017-09-02,3.50242506133138,32,1,3,2017-10-27,2017-09-30,NA,0,4.24091591728504,39.6441398186239,0,0,0,0
1952,2010-11-11,1.02489360181178,7,4,5,2011-01-08,2010-12-09,NA,0,2.67861130591991,33.3293164812814,0,0,0,0
1953,2010-10-11,5.01339774500947,32,6,6,2010-11-22,2010-11-14,NA,1,5.25935030284021,0,0,0,1,1
1954,2017-04-11,1.62919504378018,20,2,5,2017-06-03,2017-04-23,NA,0,4.92144787616583,30.0269552127237,0,0,1,0
1955,2013-08-02,1.6513153413328,9,1,5,2013-09-01,2013-08-26,NA,1,3.30942752688948,0,0,1,0,1
1956,2016-07-18,1.69790949443202,13,5,3,2016-08-04,2016-07-31,NA,1,1.61073170847564,0,0,0,0,0
1957,2017-07-31,1.08527970995332,9,2,2,2017-09-20,2017-08-26,NA,0,4.25290426855653,0,0,1,0,0
1958,2011-12-16,0.853253386125017,5,0,1,2012-01-23,2012-01-04,NA,0,5.81127042479243,0,0,0,0,0
1959,2014-12-21,1.5263184178941,13,1,3,2015-01-23,2014-12-23,NA,0,4.9683070499003,18.1649026623596,1,0,0,0
1960,2010-07-07,1.57853879310152,19,2,2,2010-08-07,2010-07-18,NA,0,4.99392629548956,26.8470433149896,0,0,1,0
1961,2017-07-08,1.40829077636767,11,6,3,2017-07-26,2017-07-20,NA,2,4.07143774776695,0,0,0,0,0
1962,2009-10-05,2.77323128406254,18,5,9,2009-10-21,2009-10-14,NA,1,6.18625017902655,36.3239522687417,1,0,0,1
1963,2019-12-17,2.8681874208527,25,2,2,2020-01-24,2020-01-07,NA,0,4.86783365566451,0,0,0,0,0
1964,2009-03-28,1.31184868531836,10,2,4,2009-04-28,2009-04-23,NA,1,0.500870220215339,0,0,0,0,0
1965,2018-04-01,1.04519439544352,10,1,3,2018-05-05,2018-04-18,NA,0,4.30883921297785,11.6974727299105,0,0,0,1
1966,2015-08-23,1.96160149600654,22,3,5,2015-08-23,2015-08-23,NA,1,4.68776936463329,0,1,1,0,0
1967,2019-07-22,1.05313312742204,7,0,5,2019-07-30,2019-07-22,NA,1,2.94541820865993,0,0,0,0,0
1968,2011-12-30,1.43370110510104,9,4,6,2012-02-01,2012-02-04,NA,1,6.76183505038915,0,1,1,0,1
1969,2019-05-22,0.851293981342179,10,3,2,2019-07-24,2019-06-23,NA,0,3.09331480306186,25.2941861612926,1,0,1,0
1970,2011-08-29,1.12393870646394,11,3,7,2011-09-24,2011-09-17,NA,1,6.09109913935351,31.977894029069,1,1,0,0
1971,2017-07-31,3.45223743297765,35,3,3,2017-09-19,2017-08-19,NA,0,3.67064905656175,44.7135627061671,1,0,0,0
1972,2010-07-29,3.10057505917009,33,2,3,2010-09-30,2010-08-30,NA,0,2.20656525785977,0,0,1,0,0
1973,2010-07-09,0.770830759159863,8,2,6,2010-08-25,2010-08-17,NA,0,2.14886336194299,22.346818460995,0,0,1,0
1974,2014-07-28,2.22057354106847,11,0,5,2014-08-26,2014-08-26,NA,1,3.83768792431419,0,0,0,0,1
1975,2013-12-01,3.25200951310567,31,1,2,2013-12-28,2013-12-21,NA,1,7.49947630661029,27.9475615872854,0,0,1,0
1976,2011-09-01,2.04302392936445,17,2,2,2011-10-15,2011-10-08,NA,2,3.03846298772717,0,1,0,0,1
1977,2017-06-27,2.29468990045662,21,1,3,2017-07-13,2017-07-12,NA,1,6.83794669317292,35.9428226120702,0,0,1,0
1978,2011-01-17,4.33729484703672,40,5,2,2011-03-04,2011-02-08,NA,0,7.13846255984188,14.2730175463519,0,0,0,0
1979,2011-12-07,6.42635867486482,61,1,2,2012-02-15,2012-01-10,NA,0,13.3551698899825,6.18375838612458,0,0,0,0
1980,2011-11-08,1.00979309821742,7,2,3,2011-12-23,2011-11-24,NA,0,3.92715335061423,0,0,0,0,0
1981,2018-07-25,0.855372425704396,5,1,6,2018-09-21,2018-08-26,NA,0,2.34165937446261,47.7607280103471,0,0,0,0
1982,2009-02-25,3.383065478827,30,7,4,2009-03-17,2009-03-16,NA,1,9.38393679928298,23.3573999410788,0,0,0,0
1983,2019-05-08,1.8554095689925,15,3,5,2019-06-07,2019-05-27,NA,1,4.83161651541037,0,0,0,0,0
1984,2010-12-30,0.994476167914687,8,1,2,2011-01-13,2011-01-10,NA,1,6.39234058985733,0,1,0,0,0
1985,2011-10-26,2.66998769554374,14,0,6,2011-12-03,2011-11-28,NA,1,4.45250049929782,39.9081848951468,0,0,0,1
1986,2011-01-19,0.804515606096013,6,1,3,2011-02-19,2011-02-14,NA,1,5.95176959354187,56.93402739026,1,0,0,0
1987,2014-03-24,3.91565045524311,36,1,2,2014-05-14,2014-04-19,NA,0,11.7992882469376,26.6060315955414,0,0,0,0
1988,2009-07-28,1.19403201390862,10,2,1,2009-09-10,2009-09-03,NA,1,6.75128359286087,0,1,0,0,0
1989,2015-11-08,3.07583645924615,27,7,4,2015-12-07,2015-12-02,NA,2,5.50452025881858,18.3805959334418,0,0,1,1
1990,2018-11-20,1.70255451404032,14,3,3,2018-12-29,2018-12-10,NA,0,5.26479240725192,26.1615820723131,0,0,0,0
1991,2013-09-14,1.94143669926938,16,3,2,2013-10-10,2013-10-07,NA,2,6.09996994440155,0,0,0,0,0
1992,2018-07-05,1.91167501218118,18,1,5,2018-08-01,2018-07-30,NA,1,3.62546911972552,0,0,1,0,0
1993,2011-01-06,1.23298143972092,10,1,3,2011-03-11,2011-02-17,NA,0,4.17912409970232,35.0407210894255,1,0,0,0
1994,2010-08-30,1.21218187978303,9,5,3,2010-09-27,2010-09-24,NA,1,2.75378661248725,0,0,0,1,0
1995,2013-08-14,1.16264557798994,9,1,5,2013-09-10,2013-09-08,NA,1,0.541159900186796,38.3589544089317,0,0,1,0
1996,2011-02-05,3.01004451469244,27,6,6,2011-03-13,2011-03-05,NA,1,5.00664028462086,27.7287072355413,0,0,0,0
1997,2011-01-12,1.58606242373609,12,2,2,2011-02-14,2011-02-11,NA,1,7.24958040416804,0,0,0,0,0
1998,2019-01-07,1.58743020415655,13,2,1,2019-02-02,2019-01-27,NA,1,6.49945950753486,0,0,0,1,0
1999,2016-02-27,1.84882421502094,19,4,4,2016-03-20,2016-03-18,NA,1,5.1111207519348,0,0,1,1,0
2000,2014-01-18,0.960696998311417,10,1,1,2014-03-21,2014-02-15,NA,0,2.84438314161374,34.9608426560947,0,0,1,0
2001,2012-02-27,1.50501749764232,12,5,2,2012-04-15,2012-03-10,NA,0,2.27600327583835,0,0,0,0,0
2002,2015-04-21,1.67358662513831,13,5,3,2015-04-22,2015-04-21,NA,1,4.70791226662604,19.876794703214,0,0,0,0
2003,2012-06-26,1.87857297219306,21,3,1,2012-08-01,2012-07-07,NA,0,8.63417995794529,28.4824681629742,1,1,0,0
2004,2014-06-16,2.01157911981027,20,1,3,2014-08-21,2014-07-14,NA,0,3.00341178592131,0,0,1,0,0
2005,2019-08-04,1.05610809680585,5,1,5,2019-09-06,2019-09-03,NA,1,3.58033723741363,42.8947906638837,1,0,0,1
2006,2013-05-04,2.08119140225913,20,2,4,2013-06-15,2013-05-20,NA,0,1.36336011266711,25.5069140452118,1,0,0,0
2007,2016-05-19,0.676662523495744,4,1,2,2016-06-28,2016-06-25,NA,0,1.72684046281075,0,0,1,0,0
2008,2009-10-17,1.23326631442614,11,4,3,2009-11-20,2009-11-01,NA,0,3.78731008828744,32.0580188694195,0,1,0,0
2009,2012-03-13,0.967240971056054,6,2,3,2012-04-02,2012-03-28,NA,1,6.14101584341837,46.3520145926137,0,0,0,0
2010,2018-04-14,1.49818400220662,11,2,4,2018-05-09,2018-05-05,NA,1,5.01266347049306,0,0,0,0,0
2011,2017-11-27,1.64476176914224,13,1,7,2017-12-17,2017-12-11,NA,1,7.01255904448102,0,0,0,0,0
2012,2019-07-24,4.08706734146455,24,1,6,2019-08-20,2019-08-16,NA,1,4.55053066503927,16.8934692708383,0,0,0,1
2013,2011-08-12,1.25443466013727,5,2,7,2011-08-27,2011-08-24,NA,1,5.58946307201458,0,0,0,0,1
2014,2016-10-29,3.35196524451856,34,5,2,2016-12-08,2016-11-15,NA,0,9.00563043342846,0,1,0,0,0
2015,2013-07-08,2.51105466760084,25,2,4,2013-08-03,2013-08-07,NA,1,5.53909613481725,11.6186068524431,1,0,0,0
2016,2010-09-07,2.09467136871575,20,2,6,2010-10-02,2010-09-28,NA,1,5.26578194687253,0,1,0,0,0
2017,2012-07-02,1.0491414550864,15,1,2,2012-08-24,2012-07-17,NA,0,5.20517652216858,4.76875131135112,0,0,1,1
2018,2010-11-05,4.11248328650221,28,2,3,2010-12-12,2010-12-06,NA,1,6.49391423124583,0,1,0,0,1
2019,2014-05-15,1.95240662141301,16,0,2,2014-05-30,2014-05-25,NA,1,5.723671813781,58.149400491819,0,0,0,0
2020,2014-07-13,1.03261682425182,10,4,1,2014-08-16,2014-07-18,NA,0,6.25744548683978,14.6002134109762,1,1,0,0
2021,2011-10-19,1.50057600007284,12,0,5,2011-11-13,2011-11-09,NA,1,1.51443219160428,0,0,0,0,0
2022,2013-11-14,1.02625410673967,8,0,6,2013-12-11,2013-12-08,NA,1,8.11602513109629,42.6041171074013,1,0,0,0
2023,2013-12-04,1.03145335290985,9,1,3,2014-01-08,2013-12-21,NA,0,10.2150539087541,32.2669558423875,0,1,0,0
2024,2016-06-10,1.73504612931743,17,6,4,2016-08-20,2016-07-30,NA,0,4.91301329771764,0,0,1,0,0
2025,2009-07-24,1.46020224094312,13,2,1,2009-09-24,2009-08-25,NA,0,7.49928908955486,0,1,0,0,0
2026,2012-06-12,4.52888817033933,42,3,3,2012-07-18,2012-06-25,NA,0,7.62288927089153,6.25534433560693,0,0,0,0
2027,2013-10-06,1.47488698210931,16,3,4,2013-11-26,2013-10-25,NA,0,4.49197966040413,22.551233469498,1,1,0,0
2028,2016-04-21,0.906511482949657,6,0,3,2016-05-30,2016-05-03,NA,0,4.67990764706772,37.1809886756809,0,0,0,0
2029,2013-02-21,1.66319221121656,15,3,4,2013-04-02,2013-04-01,NA,1,7.73664769382258,11.4404133288282,1,0,0,0
2030,2015-11-25,3.12711629469514,17,3,6,2015-12-29,2015-12-24,NA,1,5.3901253721456,30.4071034738335,0,0,0,1
2031,2019-03-23,3.24554403148841,29,3,4,2019-06-15,2019-05-01,NA,0,5.36989201931781,45.3214829144727,0,0,0,0
2032,2009-04-10,1.80500215501971,27,3,3,2009-06-23,2009-05-10,NA,0,8.59520970889262,47.0197062749259,0,1,1,0
2033,2017-01-05,1.67744081449855,9,3,2,2017-02-04,2017-01-25,NA,1,5.26118788924661,55.9399720286116,0,1,0,1
2034,2018-04-07,1.12883919069321,8,5,5,2018-05-12,2018-05-07,NA,1,0.816247269419446,0,0,0,0,0
2035,2010-11-17,2.32056544295129,14,1,6,2010-11-17,2010-11-17,NA,1,4.69589827145596,23.5523024590035,1,0,0,1
2036,2019-02-13,1.40181114820041,11,3,4,2019-03-07,2019-03-08,NA,1,1.90367744264767,0,0,0,0,0
2037,2012-07-20,3.25076565045984,29,3,2,2012-08-24,2012-08-19,NA,1,5.696996384548,0,0,0,0,0
2038,2017-04-26,2.67507088804842,28,2,1,2017-06-12,2017-05-13,NA,0,9.48670895039881,0,0,1,0,0
2039,2014-10-03,2.60412823661088,23,1,3,2014-10-26,2014-10-17,NA,1,4.0073618410758,31.0196289157011,0,0,0,0
2040,2013-04-08,1.55738773016452,8,0,7,2013-05-09,2013-05-04,NA,1,3.43896014448417,0,0,1,0,1
2041,2016-06-19,1.28639002708072,11,1,7,2016-07-14,2016-07-02,NA,1,2.28444446114228,38.0749540926966,1,0,0,0
2042,2019-05-29,2.78947664518759,26,5,6,2019-06-21,2019-06-14,NA,1,5.59055861473741,0,0,0,1,0
2043,2018-07-18,3.65235590722367,21,4,3,2018-08-16,2018-08-09,NA,1,6.49281792703298,0,0,0,0,1
2044,2015-04-30,1.97875800453866,17,3,4,2015-06-04,2015-06-01,NA,1,7.91443745982552,31.9362972285426,0,0,1,0
2045,2019-08-13,1.03860746881181,9,4,1,2019-09-24,2019-09-06,NA,0,5.17016338984383,0,0,0,0,1
2046,2010-10-22,1.88312408728713,19,2,2,2010-11-27,2010-11-10,NA,0,1.96188065712515,0,0,1,0,0
2047,2013-11-18,1.50207215221439,12,0,2,2014-01-14,2013-12-16,NA,0,3.1800735273897,32.4207456678639,0,0,0,0
2048,2019-08-22,3.29481660972921,29,2,7,2019-09-11,2019-09-06,NA,1,5.27569713162901,0,0,0,0,0
